,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_learning_rate,param_max_depth,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
17,347.5301589488983,165.2881044132976,3.163361406326294,0.1790760452332861,0.01,3,700,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 700}",-0.718201379664529,-0.7642856630587592,-0.8039463669235449,-0.8143765334318522,-0.7791600034191228,-0.7759939892995618,0.033887016351678366,45
18,492.5301432609558,234.41690997323846,4.601307773590088,0.35954550625603454,0.01,3,1000,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 1000}",-0.7166646357286385,-0.7624542727494866,-0.8003918255390599,-0.812947244343302,-0.7778722171267799,-0.7740660390974534,0.03361260588160036,43
19,588.9984120368957,283.53133734234933,5.622083520889282,0.48814909732363304,0.01,3,1200,"{'learning_rate': 0.01, 'max_depth': 3, 'n_estimators': 1200}",-0.7157728454796012,-0.7615989760901963,-0.7985509245431102,-0.8122843263978455,-0.7772221869699496,-0.7730858518961407,0.03352261510175645,41
20,56.57674503326416,26.777968316266467,0.9764677524566651,0.1053949474190941,0.01,5,100,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 100}",-0.730017184989073,-0.7813795383808042,-0.8300332033970247,-0.831563445524947,-0.7954034555076793,-0.7936793655599057,0.03732006567545742,54
21,365.817338180542,176.43381533962273,5.288145542144775,0.06481728111249949,0.01,5,700,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 700}",-0.7082231162015831,-0.7587910202553997,-0.7938911915886965,-0.805683900414998,-0.7710057241737811,-0.7675189905268918,0.03393048430010609,40
22,521.2892602443695,248.67747415079157,8.734626579284669,1.1400306852956492,0.01,5,1000,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 1000}",-0.7051801666164857,-0.7563807096076557,-0.7876429503915852,-0.8032387237977939,-0.7686160076819432,-0.7642117116190927,0.03357849416432258,38
23,625.5013128757477,301.26764458513964,11.043015432357787,1.1984080001603645,0.01,5,1200,"{'learning_rate': 0.01, 'max_depth': 5, 'n_estimators': 1200}",-0.7031137966216856,-0.7551645111979607,-0.7843075227513576,-0.8019595043000171,-0.7673844726324582,-0.7623859615006958,0.0335766112787161,36
24,62.48645858764648,29.363017270211863,1.4446156024932861,0.034571592681647244,0.01,8,100,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 100}",-0.7220736894822525,-0.7737173026862804,-0.81439187978885,-0.8258783080989378,-0.7906221992008251,-0.7853366758514292,0.036477337773779414,49
25,404.032396030426,192.37154115639487,15.768949127197265,0.522029715898562,0.01,8,700,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 700}",-0.6821775027154445,-0.7364957791300356,-0.755186979951314,-0.7882313500140565,-0.7577265359312099,-0.7439636295484122,0.035066526832531364,28
26,574.5819748401642,269.56795098632824,23.905034160614015,1.6592067685596505,0.01,8,1000,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1000}",-0.6752938555311896,-0.7308448160518981,-0.7438588293108244,-0.7838638762738119,-0.7544895824213697,-0.7376701919178188,0.03575595251368136,26
27,687.3544258117676,316.5361510760509,27.260665893554688,0.9312649651192414,0.01,8,1200,"{'learning_rate': 0.01, 'max_depth': 8, 'n_estimators': 1200}",-0.671001030539617,-0.7276078525057373,-0.7361105195970947,-0.7814448192030271,-0.7529807003755797,-0.7338289844442112,0.03640141651085093,24
28,69.97125024795533,31.449078768209567,2.254289484024048,0.29351548180455866,0.01,10,100,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 100}",-0.7150166725617014,-0.7662057288060893,-0.8054837375731771,-0.8203315996270952,-0.785585327716941,-0.7785246132570007,0.03663191402971374,46
29,442.57891578674315,199.57192610312273,25.97480959892273,2.6795756062864338,0.01,10,700,"{'learning_rate': 0.01, 'max_depth': 10, 'n_estimators': 700}",-0.6533314338464968,-0.712378880572345,-0.7278735519714846,-0.7717712409019559,-0.7454797258612501,-0.7221669666307065,0.03967561237723272,19
